sample_id,team_01,team_02,team_03,team_04,team_05,team_06,team_07,team_08,team_09,team_10,team_11,team_12,team_13,team_14,team_15,team_16,team_17,team_18,team_19,team_20,team_21,team_22,team_23,team_24,team_25,team_26,team_27,team_28,team_29,team_30,team_31,team_32,team_33,team_34,team_35,team_36,team_37,team_38,team_39,team_40,team_41,team_42,team_43,team_44,team_45,team_46,team_47,team_48,team_49,team_50,team_51,team_52,team_53,team_54,team_55,team_56,team_57,team_58,team_59,team_60,team_61,team_62,team_63,team_64,team_65,class
AB19 AB12,0.283264,0.0,0.28665,1.0,0.132452,0.0,0.0,1.0,0.9325,0.100699895703944,1.0,0.62331,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.9999898404280816,0.255718,0.0,0.0,0.973684210526,0.0,0.063731,0.153579402403686,0.129560315,0.0,0.647993333333,0.985526,0.9998422849661541,0.0,0.2798,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.9999898404280816,0.9998422849661541,0.427501623791,0.715955966603888,0.0,0.0,0.32578,1.0,0.0,0.0,0.0,0.485449719316,0.0,0.0,0.0,0.175042,0.887780549,0.052167,0.0980178871977317,0.0,0.0386938005686,0.0,1.0
AB19 AB13,0.272861,0.480994872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076028006845435,0.11723,0.45843,0.0,0.05158,0.08165,0.0,0.0,0.0,0.07983,0.4817775837774629,0.0,0.0,0.0,0.857894736842,0.0,0.0,0.0,0.0,0.0,0.356353333333,0.701316,0.0,0.0,0.3274,0.529356542,0.0,0.0298507462686567,0.0,0.535,0.0,0.0,0.0,0.0,0.4817775837774629,0.0,0.14169026366,0.00161447935590095,0.0,0.0,0.54693,0.0888889,0.0,0.0,0.0,0.172091164396,0.0,0.0,0.0,0.040773,0.461346633,0.0,0.109010267321571,0.0,0.0413559637964,0.0,0.0
AB19 AB14,0.288692,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.855,0.13290192829971,0.77757,0.57028,1.0,0.04165,0.188,0.0,0.0,0.0,0.1838,0.0,0.073994,0.2,0.0,0.771052631579,0.0,0.019947,0.701154339461308,0.0,0.620545410233475,0.859182222223,0.903947,0.0,1.0,0.0,0.0,0.73,0.477611940298507,0.0,0.985,0.0,0.0,1.0,0.0,0.0,0.0,0.178445375657,0.0861198579540775,0.0,0.0,0.86397,0.0444444,0.0,0.0,0.0,0.355083262168,0.0,0.0,0.0,0.059387,0.882793017,0.019957,0.0485451733578814,0.0,0.0456648953259,0.0,1.0
AB19 AB15,0.438734,0.34652569564601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0935989779105198,0.12506,0.60827,0.0,0.00834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968421052632,0.0,0.0,0.347916963564676,0.099067437,0.0,0.62266,0.972368,0.0,0.0,0.7234,0.0,0.0,0.205223880597015,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.267204180011,0.604845908239953,0.0,0.0,0.68638,1.0,0.0,0.0,0.0,0.341357674482,0.0,0.0,0.0,0.136997,0.912718204,0.0,0.0790099701072575,0.0,0.0624023340642,0.0,1.0
AB19 AB16,0.483408,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.7575,0.185786855251671,0.66605,0.39183,1.0,0.00199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.652631578947,0.0,0.03338,0.0,0.0,0.0,0.166148888889,0.509211,0.0,0.0,0.9766,0.563031657,0.0,0.0,0.0,0.91,0.0,0.0,1.0,0.0,0.0,0.0,0.197370519385,0.0326840724158245,0.0,0.0161290322580645,0.35729,0.0,0.0,0.0,0.0,0.233743888493,0.0,0.0,0.220973707314163,0.057656,0.63840399,0.031424,0.343168105262298,0.0,0.0311040319502,0.0,0.0
AB19 AB17,0.395974,0.207174025,0.24117,1.0,0.113301,0.0,0.0,0.0,0.0,0.0869254794693918,0.985905,0.5007,0.0,0.01605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.420123333333,0.835526,0.0,0.0,0.8408,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0867826216218,0.120611024693645,0.0,0.0416666666666667,0.28719,1.0,0.0,0.0,0.0,0.171468305165,0.0,0.0,0.0,0.067291,0.561097257,0.0,0.0764382995520271,0.0,0.00457127671689,0.0,0.0
AB19 AB18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755321801880794,0.57922,0.28318,0.0,0.02094,0.06817,0.0,0.0,0.0,0.06665,0.0,0.0,0.0,0.0,0.668421052632,0.0,0.0,0.0,0.0,0.600407893553074,0.44478,0.559211,0.0,0.0,0.6712,0.0,0.0,0.0597014925373134,0.0,0.69,0.09605,0.0,0.0,0.0,0.0,0.0,0.118166120897,0.00333689683639811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141580276832,0.0,0.0,0.0,0.069265,0.571072319,0.0,0.0940812203773606,0.0,0.0628286227584,0.0,0.0
AB19 AB19,0.0,0.0,0.0,0.0,0.157995,0.0,0.0,0.0,0.0,0.073803266051296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997327,0.0,0.0,0.0,0.0,0.992183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.97622,0.3888891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161549,0.0,0.992192,0.0,0.0,0.229073360562,0.0,1.0
AB19 AB2,0.098072,0.0,0.0,1.0,0.093955,0.0,0.0,0.0,0.8825,0.119701346480041,0.15832,0.31408,0.0,0.05315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389473684211,0.0,0.0,0.0,0.0,0.0,0.455826666667,0.436842,0.0,0.0,0.2218,0.0,0.0,0.111940298507463,0.0,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0675708620357,0.0120610578620958,0.0,0.0,0.30921,0.0222222,0.0,0.0,0.0,0.123138401068,0.0,0.0,0.0,0.012691,0.675810474,0.0,0.0467948103786274,0.0,0.00983412656933,0.0,0.0
AB19 AB20,0.0,0.0,0.0,0.717,0.0,0.73,0.0,0.0,0.6225,0.113255616979368,0.67254,0.26892,0.0,0.01943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442105263158,0.0,0.0,0.0,0.0,0.0,0.291203333333,0.401316,0.0,0.0,0.437,0.0,0.0,0.115671641791045,0.829599072841207,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0619360888487,0.0144888749015233,0.0,0.0714285714285714,0.39371,0.0,0.0,0.539060605969,0.0,0.0745104120721,1.0,0.0,0.0,0.015105,0.0,0.0,0.0381479713234908,0.0,0.0162945035845,0.0,1.0
AB19 AB3,0.341178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7925,0.0757656948009922,0.02822,0.36058,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547368421053,0.0,0.0,0.0,0.0,0.0,0.439436666667,0.443421,0.0,0.0,0.7688,0.0,0.0,0.00373134328358209,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0980978094152,0.00628838474234559,0.0,0.0285714285714286,0.48195,1.0,0.0,0.0,0.0,0.108161867766,0.0,0.0,0.0,0.035316,0.0,0.0,0.128569284949692,0.0,0.0191955417395,0.0,0.0
AB19 AB4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0914359676790208,0.56306,0.27587,0.0,0.00928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.778947368421,0.0,0.053648,0.110066030117334,0.0,0.0,0.617786666667,0.880263,0.0,0.0,0.019,0.0,0.0,0.287313432835821,0.0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.187533444952,0.0960802440993303,0.0,0.04,0.14768,0.0,0.0,0.0,0.0,0.373361669118,0.0,0.0,0.0,0.017834,0.91521197,0.05344,0.0172198564700517,0.0,0.0574294440448,0.0,1.0
AB19 AB5,0.197988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0980097064372863,0.0614,0.53028,0.0,0.02027,0.0,0.0,0.0,0.0,0.0,0.0,0.05827,0.0,1.0,0.628947368421,0.0,0.0,0.0929647047646193,0.0,0.0,0.384786666667,0.825,0.0,0.0,0.035,0.0,0.73,0.335820895522388,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0757417221999,0.145076418857411,0.0,0.0,0.47138,1.0,0.0,0.0,0.0,0.131046442916,0.0,0.0,0.0,0.0,0.735660848,0.0,0.0441962390042314,0.0,0.0525152087212,0.0,1.0
AB19 AB6,0.66568,0.3824235325,0.0,1.0,0.0,0.0,0.0,0.0,0.8575,0.175048952078357,0.9999707,0.5195,1.0,0.01004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.0,0.322279,0.165502826469051,0.0,0.56729614069345,0.228135555555,0.859211,0.0,0.0,0.2076,0.0,0.0,0.0,0.0,0.775,0.414654,0.0,0.0,0.0,0.0,0.0,0.141232713301,0.0028111171634336,0.0,0.0,0.1772,0.0,0.0,0.0,0.0,0.193031527151,0.0,0.0,0.0,0.07643,0.49315019250000003,0.900319,0.174302163968827,0.0,0.0629892125726,0.0,0.0
AB19 AB7,0.250847,0.0,0.0,1.0,0.0,0.38,0.0,0.0,0.83,0.134125780257617,0.62526,0.46563,0.0,0.01984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.826315789474,0.0,0.0,0.0379079378651846,0.0,0.0,0.6336,0.761842,0.0,0.0,0.7994,0.0,0.0,0.283582089552239,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0639329590449,0.0123206750579114,0.0,0.0357142857142857,0.40301,0.0222222,0.0,0.0,0.0,0.126544960685,0.0,0.0,0.0,0.11681,0.920199501,0.0,0.16675158839971,0.0,0.0612842552364,0.0,0.0
AB19 AB8,0.3289,0.85,0.0,1.0,0.103912,0.0,0.0,1.0,0.0,0.103290014930173,1.0,0.71118,0.0,0.00508,0.0,1.0,0.0,0.69247,0.67702,0.9999946206331316,0.056445,0.0,1.0,0.994736842105,0.0,0.030092,0.0773359935394993,0.063316886,0.0,0.492676666667,0.861842,0.9999998693118549,0.0,0.9428,0.0,1.0,0.0,0.0,0.51,0.0,1.0,1.0,0.0,0.9999946206331316,0.9999998693118549,0.552601552125,0.234660658826097,0.0,0.032258064516129,0.98228,0.0444444,0.0,0.0,0.0,0.621391388796,0.0,0.0,0.0,0.205716,0.965087282,0.0,0.0217949598232806,0.84106,0.0140638845041,0.0,0.0
AB19 AB9,0.226563,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0,0.0791429139735248,0.41507,0.62927,0.0,0.03214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.892105263158,0.0,0.0,0.0,0.0,0.0,0.324883333333,0.511842,0.0,0.0,0.8322,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.138735838021,0.0113186509292409,0.0,0.0263157894736842,0.0,0.0222222,0.0,0.0,0.0,0.209986500272,1.0,0.0,0.306100692856918,0.039729,0.0,0.0,0.0813831379960422,0.0,0.0464392825961,0.0,0.0
AB2 AB1,0.100727,0.0,0.0,1.0,0.0,0.62,0.846774193548387,0.99,0.8625,0.0930176525657399,0.9985372,0.92419,0.0,0.16137,0.0,0.78135,0.758806,0.0,0.0,0.9998165843062807,0.108701,0.0,0.0,0.965789473684,0.0,0.20637,0.347156904660111,0.0,0.0,0.587138666666,0.952632,0.96759753212051,0.0,0.9996,0.0,0.0,0.0,0.0,0.85,0.761557,0.68324,0.0,0.0,0.9998165843062807,0.96759753212051,0.354006786352,0.156102526331756,1.2134543939288,0.0434782608695652,0.9584,0.0222222,0.0,0.0,0.0,0.532319896506,0.0,0.622012974363996,0.0738835634233755,0.114323,0.850374065,0.206375,0.262630535283007,0.57464,0.0659689083695,0.0,1.0
AB2 AB10,0.126914,0.442185536013337,0.0,1.0,0.0,0.0,0.731854838709677,0.0,0.62,0.108018207111161,1.0,0.65507,0.0,1.0,0.0,0.44727,0.0,0.69542,0.6799,0.9999590761021493,0.224966,0.0,0.0,0.902631578947,0.0,0.191602,0.16754548477507,0.089909767,0.591128148017967,0.982222222223,0.832895,0.9949447758565081,0.0,0.9858,0.0,0.83,0.0,0.0,0.66,0.529218,0.0,0.0,0.529197603,0.9999590761021493,0.9949447758565081,0.172737496298,0.0769532725185985,0.0,0.0217391304347826,0.2985,0.0222222,0.264957264957265,0.0897746619428,0.0,0.287647250049,0.0,0.768720390932338,0.0,0.113928,0.862842893,0.191539,0.188914960604345,0.40229,0.00261934590526,0.0,0.0
AB2 AB11,0.099638,0.0,0.0,1.0,0.0,0.0,0.730846774193548,0.0,0.0,0.0955352800428442,0.21818,0.23132,0.0,0.01531,0.0,0.0,0.0,0.0,0.0,0.744478379114269,0.0,0.0,0.0,0.731578947368,0.0,0.0,0.0,0.0,0.0,0.208964444445,0.688158,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.585,0.361417,0.0,0.0,0.0,0.744478379114269,0.0,0.123381148363,0.0292855637113989,1.18621356359523,0.0163934426229508,0.36559,0.0666667,0.0,0.0,0.0,0.222400861048,0.0,0.0,0.0,0.082558,0.0,0.0,0.112328042098242,0.0,0.0948474630713,0.0,1.0
AB2 AB12,0.0,0.23986944030592,0.0,1.0,0.0,0.0,0.997983870967742,0.0,0.78,0.100699895703944,0.9997371,0.26705,0.0,0.02569,0.0,0.0,0.610589,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.204923333333,0.297368,0.0,0.0,0.3422,0.0,0.0,0.0373134328358209,0.0,0.63,0.154893,0.0,0.0,0.0,0.0,0.0,0.0519381780372,0.028956698765334,1.15209326978615,0.0,0.51174,0.0,0.0,0.438269182177,0.0,0.210641225972,0.0,0.0,0.0,0.110032,0.650872818,0.0,0.0294170563718854,0.0,0.00256299856119,0.0,0.0
AB2 AB13,0.21026,0.0,0.0,0.0,0.0,0.0,0.934475806451613,0.0,0.795,0.076028006845435,0.20725,0.46646,0.0,0.04038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636842105263,0.0,0.0,0.0,0.0,0.597296253129305,0.369546666667,0.196053,0.0,0.0,0.8002,0.0,0.0,0.0,0.0,0.785,0.034421,0.0,0.0,0.0,0.0,0.0,0.127226374505,0.000824615446005238,1.0,0.0232558139534884,0.68539,0.0666667,0.0,0.0,0.0,0.110054623545,0.0,0.0,0.0,0.10486,0.48182728799999996,0.0,0.0977314423849474,0.0,0.0248379074037,0.0,0.0
AB2 AB14,0.0,0.0,0.0,1.0,0.0,0.0,0.648185483870968,0.0,0.0,0.13290192829971,0.09503,0.3428,0.0,0.03689,0.0,0.5126,0.0,0.62417,0.61024,0.0,0.0,0.0,0.0,0.418421052632,0.0,0.0,0.0,0.0,0.0,0.516844444444,0.210526,0.0,0.0,0.1972,0.0,0.0,0.0,0.0,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0572662291931,0.0403545572926279,1.10039736031817,0.0,0.27223,0.0,0.0,0.886922223794,0.0,0.108964107025,0.0,0.778926955690005,0.0,0.086011,0.860349127,0.0,0.023147665145111,0.0,0.0768972709775,0.0,0.0
AB2 AB15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6325,0.0935989779105198,0.49188,0.24295,0.0,0.03519,0.29465,0.0,0.455924,0.72817,1.0,0.0,0.0,0.0,0.0,0.410526315789,0.0,0.0,0.0,0.0,0.0,0.29896,0.177632,0.0,0.0,0.9688,0.0,0.0,0.0,0.0,0.945,0.043026,0.0,0.0,0.0,0.08388746270553449,0.0,0.0181194731886,0.0286536081642809,1.0701982573541,0.0204081632653061,0.1707,0.0,0.0,0.591746618703,0.0,0.0755410263832,0.0,0.0,0.0,0.059519,0.204460849,0.0,0.0479062933803401,0.0,0.00673698168248,0.0,0.0
AB2 AB16,0.034232,0.0,0.0,0.0,0.0,0.0,0.0504032258064516,0.0,0.685,0.185786855251671,0.9906305,0.36665,0.0,0.07977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755263157895,0.0,0.0,0.0,0.0,0.601055369958855,0.139562222222,0.00526316,0.0,0.0,0.9026,0.0,0.0,0.0,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0221029870868,0.00452067105307471,0.0,0.0,0.27871,0.0,0.0,0.0505299640265,0.0,0.024370578515,0.0,0.0,0.0,0.0,0.0,0.0,0.0212637578352098,0.0,0.0422365367413,0.0,0.0
AB2 AB17,0.059463,0.0,0.0,0.906,0.0,0.0,0.814516129032258,0.0,0.0,0.0869254794693918,0.27232,0.22371,0.0,0.08901,0.06151,0.0,0.396144,0.0,0.06014,0.0,0.0,0.0,0.0,0.365789473684,0.0,0.0,0.0,0.0,0.0,0.136944444445,0.117105,0.0,0.0,0.0642,0.0,0.0,0.0,0.0,0.71,0.103262,0.0,0.0,0.0,0.0,0.0,0.0154729493782,0.0211619587250709,1.0,0.0204081632653061,0.086239,0.0222222,0.0,0.28471707935,0.0,0.0527814054929,0.0,0.0,0.0,0.061881,0.0,0.0,0.0637584804371329,0.0,0.0324504114687,0.0,0.0
AB2 AB18,0.0,0.0,0.0,0.0,0.0,0.0,0.524193548387097,0.0,0.6575,0.0755321801880794,0.8342,0.19645,0.0,0.00158,0.21148,0.0,0.051336,0.0,0.20676,0.0,0.0,0.0,0.0,0.555263157895,0.0,0.0,0.0,0.0,0.0,0.28312,0.332895,0.0,0.0,0.1922,0.0,0.0,0.0,0.0,0.585,0.15059,0.0,0.0,0.549077404,0.0,0.0,0.0986137314042,0.00380164366248338,1.0,0.02,0.87328,0.0,0.0,0.0797401291978,0.0,0.0605264684094,0.0,0.0,0.0,0.14896,0.176155738,0.0,0.207964494268621,0.0,0.0229141991585,0.0,0.0
AB2 AB19,0.09463,0.0,0.0,1.0,0.0,0.0,0.870967741935484,0.0,0.0,0.073803266051296,0.22769,0.27651,0.0,0.01265,0.14274,0.0,0.0,0.0,0.13956,0.0,0.0,0.0,0.0,0.421052631579,0.0,0.0,0.0,0.0,0.0,0.0739155555553,0.436842,0.0,0.0,0.6596,0.0,0.0,0.0,0.0,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0502004082718,0.0140405054921763,0.0,0.0196078431372549,0.32111,0.0,0.0,0.285999681361,0.0,0.137676127861,0.0,0.0,0.0,0.0,0.705735661,0.0,0.0239870838261016,0.0,0.0127957463264,0.0,0.0
AB2 AB2,0.0,0.0,0.0,0.0,0.260672,0.0,0.179435483870968,0.0,0.0,0.119701346480041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.0,0.0,0.0,0.0,0.998491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.288889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172077,0.0,0.229081,0.0,0.0,0.263697981834,0.0,1.0
AB2 AB20,0.072748,0.25,0.0,1.0,0.0,0.0,0.867943548387097,1.0,0.0,0.113255616979368,1.0,0.97535,0.0,0.10151,0.0,0.8328,1.0,0.6672,0.65231,0.9999999999999988,0.143637,0.0,0.0,0.997368421053,0.0,0.999825,0.419505011638402,0.0,0.0,0.625086666667,0.993421,0.9999999999999989,1.0,0.9952,0.0,1.0,0.0,0.898587077146111,0.98,0.0,0.73396,0.0,0.772263903,0.9999999999999988,0.9999999999999989,0.951694164765,0.313744782632579,0.0,0.1,0.48456,0.0666667,0.692307692307692,0.502747147255,0.0,0.940180344272,0.0,0.734539416298319,0.0,0.13751,0.975062344,0.999329,0.429502808829811,0.6173,0.037923078984,0.0,0.0
AB2 AB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975,0.0757656948009922,0.0,0.52236,0.0,0.01984,0.0,0.0,0.050314,0.0,0.0,0.0,0.0,0.0,0.0,0.876315789474,0.0,0.0,0.0,0.0,0.0,0.148906666667,0.268421,0.0,0.0,0.7972,0.0,0.0,0.0,0.0,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.125668952309,0.00333644055009928,0.0,0.037037037037037,0.45831,0.0222222,0.273504273504274,0.986770493863,0.0,0.114149966471,0.0,0.0,0.0,0.089551,0.0,0.0,0.152867709689299,0.0,0.0414193607867,0.0,0.0
AB2 AB4,0.0,0.0,0.0,1.0,0.0,0.0,0.395161290322581,0.0,0.0,0.0914359676790208,0.44534,0.32713,0.0,0.02816,0.0,0.0,0.0,0.80182,0.78393,0.0,0.0,0.0,0.0,0.523684210526,0.0,0.0,0.0,0.0,0.627933634521477,0.209993333333,0.465789,0.0,0.0,0.5724,0.0,0.0,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0694209723515,0.0721169168539199,1.09662144358155,0.0,0.2312,0.0,0.0,0.522915962873,0.0,0.108394693162,0.0,0.639442827493521,0.0,0.151475,0.910224439,0.0,0.102433844099678,0.0,0.00893789995462,0.0,0.0
AB2 AB5,0.115751,0.0,0.0,1.0,0.0,0.0,0.229838709677419,0.0,0.82,0.0980097064372863,0.78907,0.2406,0.0,0.07882,0.12265,0.0,0.0,0.0,0.11991,0.0,0.0,0.0,0.0,0.371052631579,0.0,0.0,0.0,0.0,0.0,0.18822,0.143421,0.0,0.0,0.2384,0.0,0.0,0.126865671641791,0.82177642313203,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0208018095975,0.012434591301113,1.13415306896046,0.0208333333333333,0.13541,0.0,0.0,0.286975359792,0.0,0.0603292863622,0.0,0.0,0.0,0.0,0.74563591,0.0,0.195824455382073,0.0,0.0103757781908,0.0,0.0
AB2 AB6,0.09084,0.0,0.0,0.278,0.0,0.0,0.908266129032258,0.0,0.0,0.175048952078357,0.28953,0.34197,0.0,0.02119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657894736842,0.0,0.0,0.0,0.0,0.564273538737455,0.165770666666,0.0210526,0.0,0.0,0.4954,0.0,0.0,0.126865671641791,0.790289250851775,0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0567993889541,0.00231327028156962,1.08340193242733,0.0,0.34376,0.0,0.0,0.258810109971,0.0,0.0786549776817,0.0,0.0,0.622406500518494,0.010696,0.0,0.0,0.119043374802866,0.0,0.00954800378531,0.0,0.0
AB2 AB7,0.044981,0.0,0.0,0.306,0.179624,0.0,0.985887096774194,0.0,0.0,0.134125780257617,0.04295,0.30572,0.0,0.05003,0.0,0.0,0.11518,0.0,0.0,0.0,0.0,0.0,0.0,0.405263157895,0.0,0.0,0.0,0.0,0.0,0.514511111111,0.0302632,0.0,0.0,0.315,0.0,0.0,0.23134328358209,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0281546410402,0.00179050602417229,1.0,0.0277777777777778,0.074981,0.0444444,0.0,0.85844729834,0.0,0.0440310274363,0.0,0.0,0.0,0.0,0.0,0.0,0.0196338319919111,0.0,0.0460167303681,0.0,0.0
AB2 AB8,0.119556,0.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103290014930173,0.20832,0.30623,0.0,0.03221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392105263158,0.0,0.0,0.0,0.0,0.0,0.157877777778,0.0789474,0.0,0.0,0.2168,0.0,0.0,0.0783582089552239,0.0,0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0355155724501,0.0118834286065792,1.0,0.0,0.087141,0.0,0.0,0.0,0.0,0.0721270313438,0.0,0.0,0.0,0.026081,0.655860349,0.0,0.00811573006948836,0.0,0.00928305927664,0.0,0.0
AB2 AB9,0.043179,1.0,0.0,0.883,0.0,0.84,0.944556451612903,0.0,0.6625,0.0791429139735248,0.0,0.38056,0.0,0.02077,0.0,0.54253,0.0,0.0,0.0,0.5407600149959435,0.0,0.0,0.0,0.921052631579,0.0,0.0,0.346586860481687,0.0,0.569369249718119,0.403766666667,0.877632,0.9895009976319828,0.0,0.001,0.567457285,0.68,0.0,0.835760168947362,0.885,0.236642,0.0,0.0,0.0,0.5407600149959435,0.9895009976319828,0.1498387578,0.0304853842927087,1.0,0.0454545454545455,0.59871,0.0,0.324786324786325,0.888743221986,0.0,0.219477823016,0.0,0.0,0.0,0.10635,0.763092269,0.0,0.0555027572477681,0.39889,0.0692027583718,0.0,1.0
AB20 AB1,0.0,0.0,0.0,1.0,0.0,0.48,0.0,0.0,0.0,0.0930176525657399,0.58875,0.73239,0.0,0.01562,0.0,0.0,0.0,0.0,0.0,0.0,0.872019,0.0,0.0,0.95,0.0,0.764662,0.405633936630089,0.0,0.61691992884372,0.615533333333,0.851316,0.0,0.0,0.2744,0.0,0.0,0.216417910447761,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.247206150697,0.170598451984868,0.0,0.0384615384615385,0.7809,0.0,0.0,0.0,0.0,0.414771690912,0.0,0.701932078406847,0.0,0.094626,0.900249377,0.76464,0.229845910355613,0.0,0.00710922339931,0.0,0.0
AB20 AB10,0.227463,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.895,0.108018207111161,0.74363,0.76876,0.0,0.15501,0.0,0.85757,1.0,0.92992,0.90917,0.0,0.207908,0.0,0.0,0.976315789474,0.0,0.132723,0.510522065460073,0.0,0.585543318794615,1.0,0.982895,0.0,1.0,0.2392,0.0,0.0,0.0522388059701493,0.0,0.575,0.805981,0.85858,0.0,0.586606378,0.0,0.0,0.471806112195,0.115681579351214,0.0,0.0169491525423729,0.57178,0.488889,0.0,0.0,0.0,0.628213254285,0.0,0.78898275271919,0.0,0.100497,0.857855362,0.132699,0.357633285308446,0.72212,0.0979608595371,0.0,0.0
AB20 AB11,0.083495,0.290036163808606,0.0,1.0,0.0,0.0,0.0,0.0,0.93,0.0955352800428442,0.23214,0.58939,0.0,0.24645,0.0,0.53501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589473684211,0.0,0.0,0.0372428863236901,0.0,0.0,0.170437777778,0.793421,0.0,0.0,0.0084,0.0,0.73,0.167910447761194,0.0,0.665,0.0,0.0,0.0,0.441722917,0.0,0.0,0.115258681241,0.027602013868763,0.0,0.0208333333333333,0.53775,0.0444444,0.0,0.0,0.0,0.141927498274,0.0,0.0,0.570751440401819,0.070178,0.635910224,0.0,0.221701946088379,0.0,0.0847157388926,0.0,0.0
AB20 AB12,0.017779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.100699895703944,0.4834,0.26241,0.0,0.00845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.373684210526,0.0,0.0,0.0,0.0,0.0,0.207824,0.153947,0.0,0.0,0.3706,0.0,0.0,0.0,0.0,0.955,0.048982,0.0,0.0,0.0,0.0,0.0,0.0139745589344,0.013903586523205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274607604744,0.0,0.0,0.0,0.070008,0.665835411,0.0,0.0871623358728982,0.0,0.0187642853707,0.0,1.0
